line: 0; - real tweet; 81.822115% confidence 
line: 6005; - fake tweet; 91.623431% confidence 
line: 6006; - real tweet; 93.055445% confidence 
line: 6008; - real tweet; 81.238830% confidence 
line: 6010; - real tweet; 93.055445% confidence 
line: 6011; - fake tweet; 81.662256% confidence 
line: 6014; - fake tweet; 95.863748% confidence 
line: 6016; - real tweet; 76.703978% confidence 
line: 6018; - fake tweet; 90.645361% confidence 
line: 6021; - real tweet; 81.238830% confidence 
line: 6025; - real tweet; 98.263836% confidence 
line: 6028; - real tweet; 53.411323% confidence 
line: 6029; - real tweet; 72.368050% confidence 
line: 6035; - fake tweet; 93.804342% confidence 
line: 6040; - fake tweet; 90.645361% confidence 
line: 6042; - fake tweet; 80.204195% confidence 
line: 6044; - fake tweet; 97.252727% confidence 
line: 6046; - fake tweet; 94.568127% confidence 
line: 6052; - fake tweet; 90.645361% confidence 
line: 6054; - real tweet; 97.913158% confidence 
line: 6062; - real tweet; 93.927693% confidence 
line: 6063; - fake tweet; 60.339630% confidence 
line: 6067; - fake tweet; 79.238808% confidence 
line: 6068; - real tweet; 97.221237% confidence 
line: 6077; - fake tweet; 96.101898% confidence 
line: 6079; - fake tweet; 81.059599% confidence 
line: 6080; - real tweet; 64.649493% confidence 
line: 6081; - fake tweet; 54.239821% confidence 
line: 6082; - real tweet; 99.790013% confidence 
line: 6089; - fake tweet; 83.546430% confidence 
line: 6095; - fake tweet; 98.896492% confidence 
line: 6101; - fake tweet; 94.525766% confidence 
line: 6107; - fake tweet; 80.204195% confidence 
line: 6114; - fake tweet; 98.412573% confidence 
line: 6117; - fake tweet; 83.546430% confidence 
line: 6121; - fake tweet; 81.515473% confidence 
line: 6122; - fake tweet; 84.434575% confidence 
line: 6124; - real tweet; 51.413608% confidence 
line: 6129; - fake tweet; 83.546430% confidence 
line: 6131; - real tweet; 50.055301% confidence 
line: 6136; - real tweet; 72.108763% confidence 
line: 6139; - fake tweet; 96.715027% confidence 
line: 6142; - real tweet; 55.077374% confidence 
line: 6143; - fake tweet; 59.514499% confidence 
line: 6144; - fake tweet; 90.645361% confidence 
line: 6149; - real tweet; 55.077374% confidence 
line: 6155; - real tweet; 62.291646% confidence 
line: 6157; - fake tweet; 83.583897% confidence 
line: 6158; - fake tweet; 94.542098% confidence 
line: 6161; - real tweet; 60.053259% confidence 
line: 6168; - fake tweet; 89.025128% confidence 
line: 6172; - real tweet; 60.053259% confidence 
line: 6176; - real tweet; 60.053259% confidence 
line: 6177; - fake tweet; 82.794452% confidence 
line: 6179; - fake tweet; 85.924578% confidence 
line: 6180; - real tweet; 99.262166% confidence 
line: 6182; - fake tweet; 87.369782% confidence 
line: 6186; - fake tweet; 90.645361% confidence 
line: 6189; - fake tweet; 88.771403% confidence 
line: 6190; - fake tweet; 83.927524% confidence 
line: 6194; - real tweet; 58.984840% confidence 
line: 6204; - fake tweet; 97.238749% confidence 
line: 6205; - fake tweet; 89.380932% confidence 
line: 6209; - fake tweet; 99.307775% confidence 
line: 6210; - fake tweet; 71.569782% confidence 
line: 6212; - fake tweet; 98.331487% confidence 
line: 6214; - real tweet; 55.488610% confidence 
line: 6221; - real tweet; 88.711077% confidence 
line: 6225; - real tweet; 55.488610% confidence 
line: 6228; - fake tweet; 97.840834% confidence 
line: 6229; - fake tweet; 69.644588% confidence 
line: 6231; - fake tweet; 98.033684% confidence 
line: 6235; - fake tweet; 86.555916% confidence 
line: 6236; - fake tweet; 89.695054% confidence 
line: 6237; - real tweet; 95.158964% confidence 
line: 6238; - fake tweet; 82.843471% confidence 
line: 6239; - real tweet; 62.291646% confidence 
line: 6242; - fake tweet; 89.695054% confidence 
line: 6249; - fake tweet; 89.695054% confidence 
line: 6250; - fake tweet; 89.695054% confidence 
line: 6251; - fake tweet; 97.602195% confidence 
line: 6252; - real tweet; 95.158964% confidence 
line: 6260; - fake tweet; 97.746336% confidence 
line: 6264; - fake tweet; 57.537961% confidence 
line: 6266; - fake tweet; 77.421558% confidence 
line: 6270; - fake tweet; 81.110418% confidence 
line: 6275; - fake tweet; 90.645361% confidence 
line: 6279; - fake tweet; 71.846616% confidence 
line: 6280; - fake tweet; 89.695054% confidence 
line: 6284; - fake tweet; 89.695054% confidence 
line: 6285; - fake tweet; 95.913792% confidence 
line: 6286; - fake tweet; 93.804342% confidence 
line: 6287; - fake tweet; 90.645361% confidence 
line: 6288; - fake tweet; 98.873818% confidence 
line: 6289; - real tweet; 97.948164% confidence 
line: 6290; - fake tweet; 90.645361% confidence 
line: 6291; - fake tweet; 70.968992% confidence 
line: 6295; - real tweet; 53.662258% confidence 
line: 6298; - fake tweet; 75.035787% confidence 
line: 6307; - real tweet; 98.627323% confidence 
line: 6308; - fake tweet; 97.282457% confidence 
line: 6309; - real tweet; 98.519403% confidence 
line: 6313; - real tweet; 76.753926% confidence 
line: 6316; - fake tweet; 94.383824% confidence 
line: 6319; - fake tweet; 97.986645% confidence 
line: 6321; - fake tweet; 93.515462% confidence 
line: 6324; - fake tweet; 99.073070% confidence 
line: 6327; - fake tweet; 73.876119% confidence 
line: 6333; - real tweet; 89.261508% confidence 
line: 6351; - real tweet; 89.121789% confidence 
line: 6352; - real tweet; 89.129812% confidence 
line: 6353; - fake tweet; 83.261335% confidence 
line: 6357; - real tweet; 89.129812% confidence 
line: 6359; - real tweet; 68.758821% confidence 
line: 6360; - real tweet; 95.029396% confidence 
line: 6364; - real tweet; 99.198490% confidence 
line: 6367; - fake tweet; 90.645361% confidence 
line: 6368; - real tweet; 72.814858% confidence 
line: 6377; - real tweet; 99.846601% confidence 
line: 6378; - real tweet; 99.846601% confidence 
line: 6379; - fake tweet; 98.300028% confidence 
line: 6381; - real tweet; 99.708802% confidence 
line: 6390; - real tweet; 98.491782% confidence 
line: 6401; - real tweet; 62.603056% confidence 
line: 6408; - fake tweet; 80.204195% confidence 
line: 6409; - fake tweet; 66.210622% confidence 
line: 6411; - fake tweet; 90.645361% confidence 
line: 6419; - real tweet; 67.437595% confidence 
line: 6424; - real tweet; 99.942517% confidence 
line: 6426; - fake tweet; 93.804342% confidence 
line: 6428; - fake tweet; 91.623431% confidence 
line: 6431; - fake tweet; 99.370956% confidence 
line: 6432; - real tweet; 94.809896% confidence 
line: 6433; - real tweet; 63.279396% confidence 
line: 6435; - real tweet; 99.967635% confidence 
line: 6437; - fake tweet; 79.188710% confidence 
line: 6439; - real tweet; 99.956065% confidence 
line: 6442; - real tweet; 52.169746% confidence 
line: 6444; - real tweet; 99.911207% confidence 
line: 6447; - real tweet; 94.360036% confidence 
line: 6456; - fake tweet; 90.645361% confidence 
line: 6457; - fake tweet; 95.863748% confidence 
line: 6460; - fake tweet; 90.978676% confidence 
line: 6468; - fake tweet; 96.393317% confidence 
line: 6471; - fake tweet; 55.211604% confidence 
line: 6475; - fake tweet; 92.680943% confidence 
line: 6476; - real tweet; 99.953067% confidence 
line: 6479; - real tweet; 99.946922% confidence 
line: 6483; - real tweet; 97.648221% confidence 
line: 6487; - fake tweet; 85.318494% confidence 
line: 6488; - fake tweet; 83.889508% confidence 
line: 6489; - fake tweet; 92.410976% confidence 
line: 6496; - fake tweet; 90.645361% confidence 
line: 6498; - fake tweet; 85.698658% confidence 
line: 6502; - fake tweet; 96.607882% confidence 
line: 6503; - fake tweet; 96.784067% confidence 
line: 6507; - fake tweet; 80.204195% confidence 
line: 6508; - fake tweet; 97.970772% confidence 
line: 6509; - fake tweet; 89.652407% confidence 
line: 6517; - real tweet; 64.472991% confidence 
line: 6521; - fake tweet; 90.645361% confidence 
line: 6522; - fake tweet; 84.483546% confidence 
line: 6524; - fake tweet; 85.523236% confidence 
line: 6526; - fake tweet; 95.975512% confidence 
line: 6531; - real tweet; 98.625761% confidence 
line: 6533; - fake tweet; 93.039811% confidence 
line: 6538; - fake tweet; 98.213553% confidence 
line: 6539; - real tweet; 94.353092% confidence 
line: 6544; - real tweet; 94.353092% confidence 
line: 6557; - fake tweet; 92.502105% confidence 
line: 6558; - fake tweet; 91.596168% confidence 
line: 6562; - fake tweet; 99.869484% confidence 
line: 6563; - fake tweet; 90.228319% confidence 
line: 6564; - fake tweet; 88.310337% confidence 
line: 6574; - fake tweet; 99.176639% confidence 
line: 6578; - fake tweet; 86.471999% confidence 
line: 6581; - real tweet; 93.874127% confidence 
line: 6584; - fake tweet; 98.808807% confidence 
line: 6587; - fake tweet; 70.968992% confidence 
line: 6589; - fake tweet; 89.854014% confidence 
line: 6590; - fake tweet; 93.804342% confidence 
line: 6592; - fake tweet; 93.039811% confidence 
line: 6595; - fake tweet; 89.284563% confidence 
line: 6599; - fake tweet; 89.812326% confidence 
line: 6600; - fake tweet; 80.204195% confidence 
line: 6606; - fake tweet; 94.568127% confidence 
line: 6609; - fake tweet; 95.598555% confidence 
line: 6612; - fake tweet; 90.645361% confidence 
line: 6615; - fake tweet; 68.709964% confidence 
line: 6618; - fake tweet; 90.645361% confidence 
line: 6620; - fake tweet; 99.648893% confidence 
line: 6623; - fake tweet; 97.002023% confidence 
line: 6633; - fake tweet; 91.127408% confidence 
line: 6639; - real tweet; 75.240815% confidence 
line: 6640; - real tweet; 82.986492% confidence 
line: 6641; - real tweet; 95.180333% confidence 
line: 6645; - fake tweet; 98.559475% confidence 
line: 6650; - fake tweet; 96.770334% confidence 
line: 6651; - fake tweet; 95.555562% confidence 
line: 6652; - real tweet; 83.972859% confidence 
line: 6657; - fake tweet; 90.785754% confidence 
line: 6659; - fake tweet; 76.909703% confidence 
line: 6666; - fake tweet; 61.014777% confidence 
line: 6671; - fake tweet; 90.645361% confidence 
line: 6673; - fake tweet; 90.645361% confidence 
line: 6674; - fake tweet; 99.215877% confidence 
line: 6677; - fake tweet; 91.140181% confidence 
line: 6680; - fake tweet; 68.400526% confidence 
line: 6684; - fake tweet; 90.645361% confidence 
line: 6685; - fake tweet; 76.646996% confidence 
line: 6691; - fake tweet; 98.513675% confidence 
line: 6692; - fake tweet; 86.974728% confidence 
line: 6696; - fake tweet; 91.498590% confidence 
line: 6698; - fake tweet; 91.559279% confidence 
line: 6704; - fake tweet; 99.036169% confidence 
line: 6705; - fake tweet; 98.251307% confidence 
line: 6710; - fake tweet; 99.465358% confidence 
line: 6713; - fake tweet; 98.688591% confidence 
line: 6715; - fake tweet; 93.804342% confidence 
line: 6717; - fake tweet; 98.810798% confidence 
line: 6718; - fake tweet; 85.523236% confidence 
line: 6720; - fake tweet; 99.072498% confidence 
line: 6728; - fake tweet; 93.100548% confidence 
line: 6732; - fake tweet; 80.204195% confidence 
line: 6733; - fake tweet; 94.626540% confidence 
line: 6739; - fake tweet; 99.594659% confidence 
line: 6740; - fake tweet; 95.568877% confidence 
line: 6741; - fake tweet; 98.930246% confidence 
line: 6743; - fake tweet; 78.761578% confidence 
line: 6747; - fake tweet; 99.072498% confidence 
line: 6750; - real tweet; 96.180737% confidence 
line: 6752; - fake tweet; 93.804342% confidence 
line: 6753; - fake tweet; 93.686169% confidence 
line: 6755; - real tweet; 96.180737% confidence 
line: 6761; - fake tweet; 98.215151% confidence 
line: 6763; - fake tweet; 81.264687% confidence 
line: 6768; - fake tweet; 76.126873% confidence 
line: 6770; - fake tweet; 96.085399% confidence 
line: 6771; - real tweet; 68.078977% confidence 
line: 6777; - fake tweet; 93.686169% confidence 
line: 6778; - fake tweet; 91.307646% confidence 
line: 6780; - fake tweet; 88.582146% confidence 
line: 6782; - fake tweet; 90.645361% confidence 
line: 6786; - real tweet; 96.180737% confidence 
line: 6791; - fake tweet; 85.523236% confidence 
line: 6797; - fake tweet; 58.580363% confidence 
line: 6798; - fake tweet; 90.645361% confidence 
line: 6803; - fake tweet; 90.645361% confidence 
line: 6805; - fake tweet; 88.914979% confidence 
line: 6812; - fake tweet; 88.914979% confidence 
line: 6816; - fake tweet; 90.079159% confidence 
line: 6818; - fake tweet; 88.914979% confidence 
line: 6822; - fake tweet; 88.914979% confidence 
line: 6825; - fake tweet; 88.914979% confidence 
line: 6826; - fake tweet; 88.914979% confidence 
line: 6827; - fake tweet; 88.914979% confidence 
line: 6829; - fake tweet; 90.756357% confidence 
line: 6831; - fake tweet; 94.525981% confidence 
line: 6836; - fake tweet; 77.339238% confidence 
line: 6838; - fake tweet; 99.823272% confidence 
line: 6840; - fake tweet; 73.607975% confidence 
line: 6842; - fake tweet; 93.096572% confidence 
line: 6846; - fake tweet; 88.914979% confidence 
line: 6851; - fake tweet; 56.840837% confidence 
line: 6853; - real tweet; 93.999285% confidence 
line: 6856; - fake tweet; 71.655476% confidence 
line: 6859; - real tweet; 91.036725% confidence 
line: 6865; - real tweet; 66.464770% confidence 
line: 6866; - real tweet; 89.400059% confidence 
line: 6868; - real tweet; 99.987423% confidence 
line: 6869; - real tweet; 79.233128% confidence 
line: 6871; - real tweet; 99.976712% confidence 
line: 6873; - real tweet; 82.284242% confidence 
line: 6886; - fake tweet; 75.591636% confidence 
line: 6887; - real tweet; 64.103240% confidence 
line: 6888; - real tweet; 97.582179% confidence 
line: 6889; - fake tweet; 97.896153% confidence 
line: 6891; - real tweet; 92.622340% confidence 
line: 6894; - fake tweet; 78.901583% confidence 
line: 6895; - fake tweet; 92.702794% confidence 
line: 6899; - real tweet; 68.640465% confidence 
line: 6901; - fake tweet; 81.226772% confidence 
line: 6902; - real tweet; 71.870065% confidence 
line: 6904; - real tweet; 93.954748% confidence 
line: 6906; - fake tweet; 82.620645% confidence 
line: 6922; - real tweet; 52.608061% confidence 
line: 6923; - real tweet; 60.166383% confidence 
line: 6924; - fake tweet; 90.645361% confidence 
line: 6927; - fake tweet; 56.257814% confidence 
line: 6934; - real tweet; 61.375940% confidence 
line: 6938; - fake tweet; 80.443764% confidence 
line: 6941; - fake tweet; 92.077053% confidence 
line: 6942; - fake tweet; 75.372058% confidence 
line: 6944; - fake tweet; 91.863710% confidence 
line: 6947; - fake tweet; 97.784370% confidence 
line: 6952; - real tweet; 74.226201% confidence 
line: 6957; - real tweet; 90.758651% confidence 
line: 6958; - real tweet; 99.687886% confidence 
line: 6964; - real tweet; 89.456999% confidence 
line: 6968; - fake tweet; 99.913222% confidence 
line: 6969; - real tweet; 99.978465% confidence 
line: 6976; - real tweet; 80.473065% confidence 
line: 6982; - real tweet; 91.380316% confidence 
line: 6986; - fake tweet; 90.965843% confidence 
line: 6987; - real tweet; 97.891927% confidence 
line: 6989; - fake tweet; 90.645361% confidence 
line: 6991; - real tweet; 66.089666% confidence 
line: 6993; - fake tweet; 71.804953% confidence 
line: 6995; - fake tweet; 99.111068% confidence 
line: 6997; - fake tweet; 96.867251% confidence 
line: 7000; - fake tweet; 99.642926% confidence 
line: 7003; - fake tweet; 99.782312% confidence 
line: 7004; - fake tweet; 69.644588% confidence 
line: 7007; - fake tweet; 90.645361% confidence 
line: 7011; - fake tweet; 80.204195% confidence 
line: 7014; - fake tweet; 97.104579% confidence 
line: 7016; - fake tweet; 97.931743% confidence 
line: 7017; - fake tweet; 99.739289% confidence 
line: 7020; - fake tweet; 90.645361% confidence 
line: 7022; - fake tweet; 99.111068% confidence 
line: 7028; - fake tweet; 99.111068% confidence 
line: 7033; - real tweet; 70.287973% confidence 
line: 7034; - real tweet; 65.911043% confidence 
line: 7035; - fake tweet; 69.644588% confidence 
line: 7038; - fake tweet; 99.782312% confidence 
line: 7040; - fake tweet; 99.111068% confidence 
line: 7041; - fake tweet; 99.642926% confidence 
line: 7042; - fake tweet; 98.814219% confidence 
line: 7045; - fake tweet; 96.405667% confidence 
line: 7049; - fake tweet; 78.209555% confidence 
line: 7055; - fake tweet; 92.387474% confidence 
line: 7057; - real tweet; 57.049870% confidence 
line: 7062; - fake tweet; 99.488717% confidence 
line: 7064; - fake tweet; 88.264382% confidence 
line: 7066; - fake tweet; 97.665316% confidence 
line: 7067; - real tweet; 90.813047% confidence 
line: 7072; - fake tweet; 90.248376% confidence 
line: 7079; - fake tweet; 92.680943% confidence 
line: 7082; - fake tweet; 90.645361% confidence 
line: 7083; - fake tweet; 79.578459% confidence 
line: 7084; - fake tweet; 62.654686% confidence 
line: 7085; - fake tweet; 93.366516% confidence 
line: 7087; - fake tweet; 95.591879% confidence 
line: 7090; - fake tweet; 71.715647% confidence 
line: 7094; - fake tweet; 93.804342% confidence 
line: 7096; - fake tweet; 94.725114% confidence 
line: 7099; - fake tweet; 97.180557% confidence 
line: 7100; - fake tweet; 98.343974% confidence 
line: 7101; - fake tweet; 89.294696% confidence 
line: 7102; - fake tweet; 96.233273% confidence 
line: 7103; - fake tweet; 90.645361% confidence 
line: 7107; - fake tweet; 71.070516% confidence 
line: 7110; - fake tweet; 98.005599% confidence 
line: 7113; - fake tweet; 93.515462% confidence 
line: 7117; - fake tweet; 96.181422% confidence 
line: 7119; - fake tweet; 96.134180% confidence 
line: 7123; - fake tweet; 92.232698% confidence 
line: 7127; - fake tweet; 99.759161% confidence 
line: 7133; - real tweet; 66.329223% confidence 
line: 7139; - fake tweet; 87.365144% confidence 
line: 7143; - fake tweet; 71.804953% confidence 
line: 7145; - fake tweet; 96.478802% confidence 
line: 7151; - fake tweet; 53.889632% confidence 
line: 7152; - fake tweet; 86.503237% confidence 
line: 7153; - fake tweet; 88.264382% confidence 
line: 7156; - fake tweet; 97.503495% confidence 
line: 7162; - fake tweet; 99.406540% confidence 
line: 7170; - real tweet; 60.788786% confidence 
line: 7172; - fake tweet; 98.415381% confidence 
line: 7177; - fake tweet; 77.316326% confidence 
line: 7181; - fake tweet; 92.167962% confidence 
line: 7182; - real tweet; 78.944516% confidence 
line: 7189; - fake tweet; 83.377761% confidence 
line: 7190; - fake tweet; 86.393780% confidence 
line: 7200; - fake tweet; 58.991212% confidence 
line: 7207; - real tweet; 99.063218% confidence 
line: 7209; - fake tweet; 96.913213% confidence 
line: 7212; - fake tweet; 92.680943% confidence 
line: 7216; - fake tweet; 93.040192% confidence 
line: 7217; - real tweet; 66.988325% confidence 
line: 7219; - real tweet; 98.690122% confidence 
line: 7220; - fake tweet; 99.014133% confidence 
line: 7222; - real tweet; 76.134562% confidence 
line: 7225; - fake tweet; 60.466206% confidence 
line: 7233; - fake tweet; 86.752576% confidence 
line: 7237; - fake tweet; 67.039710% confidence 
line: 7238; - fake tweet; 84.751838% confidence 
line: 7239; - real tweet; 99.883860% confidence 
line: 7240; - real tweet; 61.450791% confidence 
line: 7243; - real tweet; 97.110343% confidence 
line: 7245; - fake tweet; 93.804342% confidence 
line: 7246; - fake tweet; 90.645361% confidence 
line: 7249; - real tweet; 97.670490% confidence 
line: 7257; - real tweet; 70.311880% confidence 
line: 7258; - real tweet; 92.591763% confidence 
line: 7259; - real tweet; 99.909449% confidence 
line: 7262; - real tweet; 59.409463% confidence 
line: 7263; - real tweet; 99.917740% confidence 
line: 7269; - fake tweet; 59.634167% confidence 
line: 7271; - real tweet; 93.906724% confidence 
line: 7273; - real tweet; 99.917740% confidence 
line: 7276; - real tweet; 96.263373% confidence 
line: 7279; - real tweet; 77.094871% confidence 
line: 7282; - real tweet; 99.821776% confidence 
line: 7284; - real tweet; 99.572778% confidence 
line: 7293; - real tweet; 68.091935% confidence 
line: 7298; - real tweet; 97.835803% confidence 
line: 7303; - fake tweet; 94.085038% confidence 
line: 7304; - real tweet; 99.578094% confidence 
line: 7305; - fake tweet; 86.128503% confidence 
line: 7308; - fake tweet; 53.985566% confidence 
line: 7313; - real tweet; 59.329075% confidence 
line: 7314; - real tweet; 92.999852% confidence 
line: 7321; - fake tweet; 92.614096% confidence 
line: 7322; - fake tweet; 94.240701% confidence 
line: 7327; - fake tweet; 92.823404% confidence 
line: 7333; - fake tweet; 76.616591% confidence 
line: 7336; - fake tweet; 89.953524% confidence 
line: 7339; - real tweet; 52.646691% confidence 
line: 7341; - fake tweet; 80.204195% confidence 
line: 7346; - fake tweet; 90.645361% confidence 
line: 7347; - fake tweet; 92.043471% confidence 
line: 7349; - fake tweet; 85.523236% confidence 
line: 7351; - fake tweet; 99.130332% confidence 
line: 7353; - fake tweet; 99.748248% confidence 
line: 7363; - fake tweet; 92.077053% confidence 
line: 7364; - fake tweet; 99.826652% confidence 
line: 7368; - fake tweet; 85.523236% confidence 
line: 7370; - fake tweet; 65.117103% confidence 
line: 7375; - fake tweet; 98.747689% confidence 
line: 7376; - fake tweet; 97.557110% confidence 
line: 7379; - fake tweet; 70.968992% confidence 
line: 7382; - fake tweet; 96.205038% confidence 
line: 7384; - fake tweet; 99.885583% confidence 
line: 7385; - fake tweet; 99.020851% confidence 
line: 7387; - fake tweet; 99.608815% confidence 
line: 7388; - fake tweet; 97.412372% confidence 
line: 7389; - fake tweet; 98.090070% confidence 
line: 7394; - fake tweet; 90.645361% confidence 
line: 7396; - fake tweet; 96.397901% confidence 
line: 7398; - fake tweet; 99.476200% confidence 
line: 7399; - fake tweet; 96.094632% confidence 
line: 7401; - fake tweet; 99.835986% confidence 
line: 7404; - fake tweet; 56.840837% confidence 
line: 7406; - fake tweet; 91.692066% confidence 
line: 7409; - fake tweet; 90.645361% confidence 
line: 7411; - fake tweet; 90.061307% confidence 
line: 7417; - fake tweet; 79.238808% confidence 
line: 7420; - fake tweet; 99.289590% confidence 
line: 7422; - fake tweet; 98.524159% confidence 
line: 7423; - fake tweet; 99.619943% confidence 
line: 7427; - fake tweet; 66.600144% confidence 
line: 7429; - fake tweet; 92.680943% confidence 
line: 7432; - fake tweet; 90.645361% confidence 
line: 7435; - fake tweet; 98.765707% confidence 
line: 7436; - fake tweet; 97.602195% confidence 
line: 7440; - fake tweet; 94.568127% confidence 
line: 7441; - fake tweet; 99.452567% confidence 
line: 7445; - fake tweet; 80.204195% confidence 
line: 7448; - fake tweet; 96.514487% confidence 
line: 7449; - fake tweet; 92.378694% confidence 
line: 7450; - fake tweet; 85.225093% confidence 
line: 7454; - fake tweet; 87.846506% confidence 
line: 7455; - fake tweet; 97.921979% confidence 
line: 7460; - fake tweet; 93.943375% confidence 
line: 7462; - fake tweet; 92.242861% confidence 
line: 7464; - fake tweet; 70.968992% confidence 
line: 7466; - fake tweet; 98.555690% confidence 
line: 7468; - real tweet; 83.652514% confidence 
line: 7469; - fake tweet; 98.555690% confidence 
line: 7471; - fake tweet; 99.419630% confidence 
line: 7472; - fake tweet; 76.229602% confidence 
line: 7483; - fake tweet; 99.016446% confidence 
line: 7484; - fake tweet; 99.016446% confidence 
line: 7485; - fake tweet; 99.931836% confidence 
line: 7486; - fake tweet; 99.876499% confidence 
line: 7487; - fake tweet; 97.641706% confidence 
line: 7489; - real tweet; 99.818182% confidence 
line: 7492; - fake tweet; 98.570454% confidence 
line: 7495; - real tweet; 99.984181% confidence 
line: 7499; - real tweet; 99.968624% confidence 
line: 7500; - fake tweet; 80.204195% confidence 
line: 7506; - real tweet; 99.934191% confidence 
line: 7508; - real tweet; 95.474213% confidence 
line: 7509; - real tweet; 99.020958% confidence 
line: 7511; - real tweet; 99.142116% confidence 
line: 7516; - real tweet; 99.984980% confidence 
line: 7524; - real tweet; 97.697157% confidence 
line: 7538; - real tweet; 64.159548% confidence 
line: 7539; - real tweet; 99.968624% confidence 
line: 7541; - real tweet; 99.142116% confidence 
line: 7546; - real tweet; 99.946135% confidence 
line: 7549; - real tweet; 99.949992% confidence 
line: 7562; - real tweet; 99.949992% confidence 
line: 7564; - fake tweet; 90.645361% confidence 
line: 7567; - fake tweet; 90.645361% confidence 
line: 7572; - real tweet; 99.949992% confidence 
line: 7574; - fake tweet; 90.645361% confidence 
line: 7575; - real tweet; 99.949992% confidence 
line: 7586; - real tweet; 99.949992% confidence 
line: 7592; - real tweet; 99.904972% confidence 
line: 7596; - fake tweet; 94.568127% confidence 
line: 7597; - real tweet; 58.273625% confidence 
line: 7599; - fake tweet; 99.749517% confidence 
line: 7606; - fake tweet; 90.645361% confidence 
line: 7615; - fake tweet; 92.666113% confidence 
line: 7618; - fake tweet; 98.928142% confidence 
line: 7620; - fake tweet; 71.715647% confidence 
line: 7624; - fake tweet; 95.657587% confidence 
line: 7625; - fake tweet; 95.657587% confidence 
line: 7629; - fake tweet; 73.612422% confidence 
line: 7632; - fake tweet; 86.708528% confidence 
line: 7636; - fake tweet; 60.339630% confidence 
line: 7637; - fake tweet; 97.153038% confidence 
line: 7646; - fake tweet; 97.833407% confidence 
line: 7655; - fake tweet; 85.123593% confidence 
line: 7658; - fake tweet; 99.807382% confidence 
line: 7660; - fake tweet; 98.648793% confidence 
line: 7664; - fake tweet; 71.804953% confidence 
line: 7665; - fake tweet; 98.429513% confidence 
line: 7666; - fake tweet; 99.864250% confidence 
line: 7667; - fake tweet; 99.157625% confidence 
line: 7673; - fake tweet; 79.238808% confidence 
line: 7676; - fake tweet; 96.831560% confidence 
line: 7682; - fake tweet; 98.290801% confidence 
line: 7684; - fake tweet; 99.534422% confidence 
line: 7690; - fake tweet; 99.496269% confidence 
line: 7697; - fake tweet; 92.321545% confidence 
line: 7700; - fake tweet; 99.528033% confidence 
line: 7704; - fake tweet; 98.307723% confidence 
line: 7705; - fake tweet; 97.183967% confidence 
line: 7706; - fake tweet; 93.804342% confidence 
line: 7708; - fake tweet; 98.285300% confidence 
line: 7709; - fake tweet; 98.451811% confidence 
line: 7710; - fake tweet; 90.645361% confidence 
line: 7713; - fake tweet; 98.661834% confidence 
line: 7716; - fake tweet; 98.670644% confidence 
line: 7726; - fake tweet; 99.770361% confidence 
line: 7729; - fake tweet; 96.379131% confidence 
line: 7730; - fake tweet; 99.478996% confidence 
line: 7732; - fake tweet; 98.128533% confidence 
line: 7734; - fake tweet; 97.762966% confidence 
line: 7740; - fake tweet; 98.285300% confidence 
line: 7741; - fake tweet; 99.844068% confidence 
line: 7745; - real tweet; 96.816832% confidence 
line: 7757; - fake tweet; 67.303419% confidence 
line: 7762; - fake tweet; 92.979079% confidence 
line: 7770; - real tweet; 77.164608% confidence 
line: 7776; - real tweet; 52.910161% confidence 
line: 7777; - fake tweet; 90.645361% confidence 
line: 7778; - real tweet; 99.892622% confidence 
line: 7779; - fake tweet; 96.364659% confidence 
line: 7782; - fake tweet; 85.523236% confidence 
line: 7786; - real tweet; 99.569941% confidence 
line: 7791; - fake tweet; 92.979079% confidence 
line: 7792; - fake tweet; 90.557808% confidence 
line: 7794; - fake tweet; 64.444679% confidence 
line: 7795; - fake tweet; 96.775413% confidence 
line: 7796; - fake tweet; 91.368812% confidence 
line: 7798; - fake tweet; 85.523236% confidence 
line: 7805; - fake tweet; 85.978830% confidence 
line: 7806; - fake tweet; 99.150169% confidence 
line: 7808; - fake tweet; 73.909050% confidence 
line: 7811; - fake tweet; 94.301480% confidence 
line: 7814; - fake tweet; 92.707384% confidence 
line: 7819; - fake tweet; 85.523236% confidence 
line: 7820; - real tweet; 96.642882% confidence 
line: 7825; - fake tweet; 99.793398% confidence 
line: 7829; - fake tweet; 90.645361% confidence 
line: 7834; - fake tweet; 98.891664% confidence 
line: 7836; - fake tweet; 92.963988% confidence 
line: 7838; - fake tweet; 94.802225% confidence 
line: 7841; - fake tweet; 66.745919% confidence 
line: 7845; - fake tweet; 90.645361% confidence 
line: 7846; - fake tweet; 90.645361% confidence 
line: 7853; - fake tweet; 75.542849% confidence 
line: 7856; - fake tweet; 97.602195% confidence 
line: 7858; - fake tweet; 98.502696% confidence 
line: 7859; - real tweet; 98.583245% confidence 
line: 7866; - fake tweet; 90.276814% confidence 
line: 7875; - real tweet; 99.946171% confidence 
line: 7879; - fake tweet; 95.954287% confidence 
line: 7884; - fake tweet; 84.501266% confidence 
line: 7886; - real tweet; 53.662258% confidence 
line: 7890; - fake tweet; 90.645361% confidence 
line: 7892; - fake tweet; 98.502696% confidence 
line: 7896; - fake tweet; 66.193527% confidence 
line: 7899; - real tweet; 93.893313% confidence 
line: 7900; - fake tweet; 76.171511% confidence 
line: 7901; - real tweet; 87.482715% confidence 
